,time,ETH Price,ETH Owned,ETH Value,Cash,percent cash,Portfolio Value
2019-06-22 00:00:00+00:00,2019-06-22 00:00:00+00:00,309.38031005859375,574.0,177584.2979736328,86.28311157226562,0.0004856353316640926,177670.58108520508
2019-06-23 00:00:00+00:00,2019-06-23 00:00:00+00:00,307.8277893066406,574.0,176693.15106201172,86.28311157226562,0.0004880834242717519,176779.43417358398
2019-06-24 00:00:00+00:00,2019-06-24 00:00:00+00:00,310.4246826171875,574.0,178183.76782226562,86.28311157226562,0.00048400228260600113,178270.0509338379
2019-06-25 00:00:00+00:00,2019-06-25 00:00:00+00:00,318.1263122558594,574.0,182604.50323486328,86.28311157226562,0.0004722904383839447,182690.78634643555
2019-06-26 00:00:00+00:00,2019-06-26 00:00:00+00:00,336.753173828125,574.0,193296.32177734375,86.28311157226562,0.0004461782465999405,193382.60488891602
2019-06-27 00:00:00+00:00,2019-06-27 00:00:00+00:00,294.26763916015625,574.0,168909.6248779297,86.28311157226562,0.0005105633183593152,168995.90798950195
2019-06-28 00:00:00+00:00,2019-06-28 00:00:00+00:00,311.2261047363281,574.0,178643.78411865234,86.28311157226562,0.0004827565552309852,178730.0672302246
2019-06-29 00:00:00+00:00,2019-06-29 00:00:00+00:00,320.05889892578125,574.0,183713.80798339844,86.28311157226562,0.0004694399826368017,183800.0910949707
2019-06-30 00:00:00+00:00,2019-06-30 00:00:00+00:00,290.69598388671875,574.0,166859.49475097656,86.28311157226562,0.000516833145929003,166945.77786254883
2019-07-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,293.64111328125,574.0,168549.9990234375,86.28311157226562,0.0005116521218321666,168636.28213500977
2019-07-02 00:00:00+00:00,2019-07-02 00:00:00+00:00,291.596435546875,574.0,167376.35400390625,86.28311157226562,0.0005152379841765343,167462.63711547852
2019-07-03 00:00:00+00:00,2019-07-03 00:00:00+00:00,303.0999755859375,574.0,173979.38598632812,86.28311157226562,0.0004956928728073144,174065.6690979004
2019-07-04 00:00:00+00:00,2019-07-04 00:00:00+00:00,284.5232238769531,574.0,163316.3305053711,86.28311157226562,0.0005280399723258701,163402.61361694336
2019-07-05 00:00:00+00:00,2019-07-05 00:00:00+00:00,287.9975280761719,574.0,165310.58111572266,86.28311157226562,0.0005216732008515709,165396.86422729492
2019-07-06 00:00:00+00:00,2019-07-06 00:00:00+00:00,287.547119140625,574.0,165052.04638671875,86.28311157226562,0.0005224899139672994,165138.32949829102
2019-07-07 00:00:00+00:00,2019-07-07 00:00:00+00:00,305.7005615234375,574.0,175472.12231445312,86.28311157226562,0.0004914781001962479,175558.4054260254
2019-07-08 00:00:00+00:00,2019-07-08 00:00:00+00:00,313.25140380859375,574.0,179806.3057861328,86.28311157226562,0.0004796368327398414,179892.58889770508
2019-07-09 00:00:00+00:00,2019-07-09 00:00:00+00:00,308.8810119628906,574.0,177297.70086669922,86.28311157226562,0.00048641996665738893,177383.98397827148
2019-07-10 00:00:00+00:00,2019-07-10 00:00:00+00:00,290.0023193359375,574.0,166461.33129882812,86.28311157226562,0.0005180687329429409,166547.6144104004
2019-07-11 00:00:00+00:00,2019-07-11 00:00:00+00:00,268.70404052734375,574.0,154236.1192626953,86.28311157226562,0.0005591094374166693,154322.40237426758
2019-07-12 00:00:00+00:00,2019-07-12 00:00:00+00:00,276.2767028808594,574.0,158582.82745361328,86.28311157226562,0.0005437927474662322,158669.11056518555
2019-07-13 00:00:00+00:00,2019-07-13 00:00:00+00:00,269.45880126953125,574.0,154669.35192871094,86.28311157226562,0.0005575442312637336,154755.6350402832
2019-07-14 00:00:00+00:00,2019-07-14 00:00:00+00:00,227.57806396484375,574.0,130629.80871582031,86.28311157226562,0.0006600802576487704,130716.09182739258
2019-07-15 00:00:00+00:00,2019-07-15 00:00:00+00:00,229.7760009765625,574.0,131891.42456054688,86.28311157226562,0.0006537703457209941,131977.70767211914
2019-07-16 00:00:00+00:00,2019-07-16 00:00:00+00:00,199.1886749267578,574.0,114334.29940795898,86.28311157226562,0.0007540873300268101,114420.58251953125
2019-07-17 00:00:00+00:00,2019-07-17 00:00:00+00:00,211.48497009277344,574.0,121392.37283325195,86.28311157226562,0.000710273841121979,121478.65594482422
2019-07-18 00:00:00+00:00,2019-07-18 00:00:00+00:00,226.566162109375,574.0,130048.97705078125,86.28311157226562,0.0006630263885792441,130135.26016235352
2019-07-19 00:00:00+00:00,2019-07-19 00:00:00+00:00,221.3334197998047,574.0,127045.38296508789,86.28311157226562,0.0006786909527342862,127131.66607666016
2019-07-20 00:00:00+00:00,2019-07-20 00:00:00+00:00,229.1192169189453,574.0,131514.4305114746,86.28311157226562,0.0006556431891350709,131600.71362304688
2019-07-21 00:00:00+00:00,2019-07-21 00:00:00+00:00,225.63076782226562,574.0,129512.06072998047,86.28311157226562,0.0006657732577027032,129598.34384155273
2019-07-22 00:00:00+00:00,2019-07-22 00:00:00+00:00,217.5600128173828,574.0,124879.44735717773,86.28311157226562,0.0006904541849082562,124965.73046875
2019-07-23 00:00:00+00:00,2019-07-23 00:00:00+00:00,212.728515625,574.0,122106.16796875,86.28311157226562,0.0007061247303693751,122192.45108032227
2019-07-24 00:00:00+00:00,2019-07-24 00:00:00+00:00,217.04637145996094,574.0,124584.61721801758,86.28311157226562,0.000692087017452836,124670.90032958984
2019-07-25 00:00:00+00:00,2019-07-25 00:00:00+00:00,219.6179962158203,574.0,126060.72982788086,86.28311157226562,0.0006839885429049279,126147.01293945312
2019-07-26 00:00:00+00:00,2019-07-26 00:00:00+00:00,219.62960815429688,574.0,126067.3950805664,86.28311157226562,0.0006839524047872145,126153.67819213867
2019-07-27 00:00:00+00:00,2019-07-27 00:00:00+00:00,207.40830993652344,574.0,119052.36990356445,86.28311157226562,0.000724224333485651,119138.65301513672
2019-07-28 00:00:00+00:00,2019-07-28 00:00:00+00:00,211.18655395507812,574.0,121221.08197021484,86.28311157226562,0.00071127677626245,121307.36508178711
2019-07-29 00:00:00+00:00,2019-07-29 00:00:00+00:00,211.26805114746094,574.0,121267.86135864258,86.28311157226562,0.0007110025945050682,121354.14447021484
2019-07-30 00:00:00+00:00,2019-07-30 00:00:00+00:00,210.52259826660156,574.0,120839.9714050293,86.28311157226562,0.0007135184325122722,120926.25451660156
2019-07-31 00:00:00+00:00,2019-07-31 00:00:00+00:00,218.65414428710938,574.0,125507.47882080078,86.28311157226562,0.0006870015695423268,125593.76193237305
2019-08-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,217.80844116210938,574.0,125022.04522705078,86.28311157226562,0.0006896672085548806,125108.32833862305
2019-08-02 00:00:00+00:00,2019-08-02 00:00:00+00:00,217.87156677246094,574.0,125058.27932739258,86.28311157226562,0.0006894675237235927,125144.56243896484
2019-08-03 00:00:00+00:00,2019-08-03 00:00:00+00:00,222.49034118652344,574.0,127709.45584106445,86.28311157226562,0.0006751642291003429,127795.73895263672
2019-08-04 00:00:00+00:00,2019-08-04 00:00:00+00:00,222.6697235107422,574.0,127812.42129516602,86.28311157226562,0.0006746206849591812,127898.70440673828
2019-08-05 00:00:00+00:00,2019-08-05 00:00:00+00:00,234.21502685546875,574.0,134439.42541503906,86.28311157226562,0.0006413875274642947,134525.70852661133
2019-08-06 00:00:00+00:00,2019-08-06 00:00:00+00:00,226.02064514160156,574.0,129735.8503112793,86.28311157226562,0.0006646255865417622,129822.13342285156
2019-08-07 00:00:00+00:00,2019-08-07 00:00:00+00:00,226.39100646972656,574.0,129948.43771362305,86.28311157226562,0.0006635390226911423,130034.72082519531
2019-08-08 00:00:00+00:00,2019-08-08 00:00:00+00:00,220.94186401367188,574.0,126820.62994384766,86.28311157226562,0.0006798929191082445,126906.91305541992
2019-08-09 00:00:00+00:00,2019-08-09 00:00:00+00:00,210.48890686035156,574.0,120820.6325378418,86.28311157226562,0.000713632558640857,120906.91564941406
2019-08-10 00:00:00+00:00,2019-08-10 00:00:00+00:00,206.73353576660156,574.0,118665.0495300293,86.28311157226562,0.0007265864698350214,118751.33264160156
2019-08-11 00:00:00+00:00,2019-08-11 00:00:00+00:00,216.09286499023438,574.0,124037.30450439453,86.28311157226562,0.0006951387180269231,124123.5876159668
2019-08-12 00:00:00+00:00,2019-08-12 00:00:00+00:00,211.28807067871094,574.0,121279.35256958008,86.28311157226562,0.0007109352749483855,121365.63568115234
2019-08-13 00:00:00+00:00,2019-08-13 00:00:00+00:00,208.70904541015625,574.0,119798.99206542969,86.28311157226562,0.0007197140052844258,119885.27517700195
2019-08-14 00:00:00+00:00,2019-08-14 00:00:00+00:00,186.6077423095703,574.0,107112.84408569336,86.28311157226562,0.0008048863253661498,107199.12719726562
2019-08-15 00:00:00+00:00,2019-08-15 00:00:00+00:00,188.50205993652344,574.0,108200.18240356445,86.28311157226562,0.0007968042096655618,108286.46551513672
2019-08-16 00:00:00+00:00,2019-08-16 00:00:00+00:00,185.44007873535156,574.0,106442.6051940918,86.28311157226562,0.0008099503613019307,106528.88830566406
2019-08-17 00:00:00+00:00,2019-08-17 00:00:00+00:00,185.68768310546875,574.0,106584.73010253906,86.28311157226562,0.0008088712103922472,106671.01321411133
2019-08-18 00:00:00+00:00,2019-08-18 00:00:00+00:00,194.4935302734375,574.0,111639.28637695312,86.28311157226562,0.000772277214314197,111725.56948852539
2019-08-19 00:00:00+00:00,2019-08-19 00:00:00+00:00,203.09193420410156,574.0,116574.7702331543,86.28311157226562,0.000739605113261785,116661.05334472656
2019-08-20 00:00:00+00:00,2019-08-20 00:00:00+00:00,196.56541442871094,574.0,112828.54788208008,86.28311157226562,0.000764143299980816,112914.83099365234
2019-08-21 00:00:00+00:00,2019-08-21 00:00:00+00:00,186.89163208007812,574.0,107275.79681396484,86.28311157226562,0.0008036646796718992,107362.07992553711
2019-08-22 00:00:00+00:00,2019-08-22 00:00:00+00:00,191.33291625976562,574.0,109825.09393310547,86.28311157226562,0.0007850243886689957,109911.37704467773
2019-08-23 00:00:00+00:00,2019-08-23 00:00:00+00:00,194.70620727539062,574.0,111761.36297607422,86.28311157226562,0.0007714343089943272,111847.64608764648
2019-08-24 00:00:00+00:00,2019-08-24 00:00:00+00:00,191.28956604003906,574.0,109800.21090698242,86.28311157226562,0.0007852021519377663,109886.49401855469
2019-08-25 00:00:00+00:00,2019-08-25 00:00:00+00:00,186.84239196777344,574.0,107247.53298950195,86.28311157226562,0.0008038763057768714,107333.81610107422
2019-08-26 00:00:00+00:00,2019-08-26 00:00:00+00:00,188.92938232421875,574.0,108445.46545410156,86.28311157226562,0.000795003422616514,108531.74856567383
2019-08-27 00:00:00+00:00,2019-08-27 00:00:00+00:00,187.51666259765625,574.0,107634.56433105469,86.28311157226562,0.0008009880503235063,107720.84744262695
2019-08-28 00:00:00+00:00,2019-08-28 00:00:00+00:00,173.8899688720703,574.0,99812.84213256836,86.28311157226562,0.0008637023733831581,99899.12524414062
2019-08-29 00:00:00+00:00,2019-08-29 00:00:00+00:00,169.51673889160156,574.0,97302.6081237793,86.28311157226562,0.000885964615448311,97388.89123535156
2019-08-30 00:00:00+00:00,2019-08-30 00:00:00+00:00,168.83486938476562,574.0,96911.21502685547,86.28311157226562,0.0008895395574958921,96997.49813842773
2019-08-31 00:00:00+00:00,2019-08-31 00:00:00+00:00,172.46978759765625,574.0,98997.65808105469,86.28311157226562,0.0008708082312200772,99083.94119262695
2019-09-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,171.62942504882812,574.0,98515.28997802734,86.28311157226562,0.0008750683064037918,98601.57308959961
2019-09-02 00:00:00+00:00,2019-09-02 00:00:00+00:00,178.34735107421875,574.0,102371.37951660156,86.28311157226562,0.0008421342958544076,102457.66262817383
2019-09-03 00:00:00+00:00,2019-09-03 00:00:00+00:00,179.49932861328125,574.0,103032.61462402344,86.28311157226562,0.000836734230746936,103118.8977355957
2019-09-04 00:00:00+00:00,2019-09-04 00:00:00+00:00,175.99288940429688,574.0,101019.9185180664,86.28311157226562,0.0008533908917707008,101106.20162963867
2019-09-05 00:00:00+00:00,2019-09-05 00:00:00+00:00,174.21713256835938,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-06 00:00:00+00:00,2019-09-06 00:00:00+00:00,169.9561767578125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-07 00:00:00+00:00,2019-09-07 00:00:00+00:00,178.2626190185547,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-08 00:00:00+00:00,2019-09-08 00:00:00+00:00,181.35552978515625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-09 00:00:00+00:00,2019-09-09 00:00:00+00:00,181.1494598388672,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-10 00:00:00+00:00,2019-09-10 00:00:00+00:00,179.78717041015625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-11 00:00:00+00:00,2019-09-11 00:00:00+00:00,178.72549438476562,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-12 00:00:00+00:00,2019-09-12 00:00:00+00:00,181.01609802246094,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-13 00:00:00+00:00,2019-09-13 00:00:00+00:00,181.10972595214844,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-14 00:00:00+00:00,2019-09-14 00:00:00+00:00,188.1055145263672,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-15 00:00:00+00:00,2019-09-15 00:00:00+00:00,189.78912353515625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-16 00:00:00+00:00,2019-09-16 00:00:00+00:00,197.11317443847656,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-17 00:00:00+00:00,2019-09-17 00:00:00+00:00,208.60874938964844,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-18 00:00:00+00:00,2019-09-18 00:00:00+00:00,211.39303588867188,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-19 00:00:00+00:00,2019-09-19 00:00:00+00:00,221.28085327148438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-20 00:00:00+00:00,2019-09-20 00:00:00+00:00,218.050048828125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-21 00:00:00+00:00,2019-09-21 00:00:00+00:00,215.51620483398438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-22 00:00:00+00:00,2019-09-22 00:00:00+00:00,211.54537963867188,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-23 00:00:00+00:00,2019-09-23 00:00:00+00:00,201.9213104248047,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-24 00:00:00+00:00,2019-09-24 00:00:00+00:00,168.11073303222656,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-25 00:00:00+00:00,2019-09-25 00:00:00+00:00,170.8927001953125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-26 00:00:00+00:00,2019-09-26 00:00:00+00:00,166.7271270751953,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-27 00:00:00+00:00,2019-09-27 00:00:00+00:00,174.71099853515625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-28 00:00:00+00:00,2019-09-28 00:00:00+00:00,174.57289123535156,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-29 00:00:00+00:00,2019-09-29 00:00:00+00:00,170.50347900390625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-09-30 00:00:00+00:00,2019-09-30 00:00:00+00:00,179.87220764160156,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,177.34042358398438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-02 00:00:00+00:00,2019-10-02 00:00:00+00:00,180.71051025390625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-03 00:00:00+00:00,2019-10-03 00:00:00+00:00,175.1993408203125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-04 00:00:00+00:00,2019-10-04 00:00:00+00:00,176.98500061035156,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-05 00:00:00+00:00,2019-10-05 00:00:00+00:00,176.3515167236328,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-06 00:00:00+00:00,2019-10-06 00:00:00+00:00,173.05914306640625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-07 00:00:00+00:00,2019-10-07 00:00:00+00:00,181.18634033203125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-08 00:00:00+00:00,2019-10-08 00:00:00+00:00,182.0215606689453,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-09 00:00:00+00:00,2019-10-09 00:00:00+00:00,193.2932586669922,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-10 00:00:00+00:00,2019-10-10 00:00:00+00:00,191.65966796875,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-11 00:00:00+00:00,2019-10-11 00:00:00+00:00,182.56968688964844,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-12 00:00:00+00:00,2019-10-12 00:00:00+00:00,180.82664489746094,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-13 00:00:00+00:00,2019-10-13 00:00:00+00:00,182.0751495361328,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-14 00:00:00+00:00,2019-10-14 00:00:00+00:00,186.96090698242188,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-15 00:00:00+00:00,2019-10-15 00:00:00+00:00,181.40606689453125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-16 00:00:00+00:00,2019-10-16 00:00:00+00:00,176.0135040283203,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-17 00:00:00+00:00,2019-10-17 00:00:00+00:00,178.02835083007812,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-18 00:00:00+00:00,2019-10-18 00:00:00+00:00,173.621337890625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-19 00:00:00+00:00,2019-10-19 00:00:00+00:00,172.91302490234375,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-20 00:00:00+00:00,2019-10-20 00:00:00+00:00,175.5343780517578,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-21 00:00:00+00:00,2019-10-21 00:00:00+00:00,174.92098999023438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-22 00:00:00+00:00,2019-10-22 00:00:00+00:00,172.3008575439453,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-23 00:00:00+00:00,2019-10-23 00:00:00+00:00,162.4027862548828,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-24 00:00:00+00:00,2019-10-24 00:00:00+00:00,162.16854858398438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-25 00:00:00+00:00,2019-10-25 00:00:00+00:00,181.52320861816406,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-26 00:00:00+00:00,2019-10-26 00:00:00+00:00,179.83547973632812,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-27 00:00:00+00:00,2019-10-27 00:00:00+00:00,184.24221801757812,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-28 00:00:00+00:00,2019-10-28 00:00:00+00:00,182.66281127929688,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-29 00:00:00+00:00,2019-10-29 00:00:00+00:00,190.3425750732422,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-30 00:00:00+00:00,2019-10-30 00:00:00+00:00,184.69216918945312,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-10-31 00:00:00+00:00,2019-10-31 00:00:00+00:00,183.9669189453125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,183.9698944091797,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-02 00:00:00+00:00,2019-11-02 00:00:00+00:00,183.92572021484375,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-03 00:00:00+00:00,2019-11-03 00:00:00+00:00,182.42501831054688,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-04 00:00:00+00:00,2019-11-04 00:00:00+00:00,186.35519409179688,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-05 00:00:00+00:00,2019-11-05 00:00:00+00:00,189.30416870117188,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-06 00:00:00+00:00,2019-11-06 00:00:00+00:00,191.59384155273438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-07 00:00:00+00:00,2019-11-07 00:00:00+00:00,187.97654724121094,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-08 00:00:00+00:00,2019-11-08 00:00:00+00:00,184.2114715576172,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-09 00:00:00+00:00,2019-11-09 00:00:00+00:00,185.02871704101562,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-10 00:00:00+00:00,2019-11-10 00:00:00+00:00,189.47727966308594,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-11 00:00:00+00:00,2019-11-11 00:00:00+00:00,185.48963928222656,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-12 00:00:00+00:00,2019-11-12 00:00:00+00:00,186.84341430664062,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-13 00:00:00+00:00,2019-11-13 00:00:00+00:00,188.2587432861328,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-14 00:00:00+00:00,2019-11-14 00:00:00+00:00,185.9996337890625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-15 00:00:00+00:00,2019-11-15 00:00:00+00:00,180.52117919921875,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-16 00:00:00+00:00,2019-11-16 00:00:00+00:00,183.34835815429688,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-17 00:00:00+00:00,2019-11-17 00:00:00+00:00,185.11923217773438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-18 00:00:00+00:00,2019-11-18 00:00:00+00:00,180.55960083007812,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-19 00:00:00+00:00,2019-11-19 00:00:00+00:00,177.45555114746094,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-20 00:00:00+00:00,2019-11-20 00:00:00+00:00,175.69834899902344,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-21 00:00:00+00:00,2019-11-21 00:00:00+00:00,161.4627227783203,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-22 00:00:00+00:00,2019-11-22 00:00:00+00:00,150.26817321777344,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-23 00:00:00+00:00,2019-11-23 00:00:00+00:00,153.41778564453125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-24 00:00:00+00:00,2019-11-24 00:00:00+00:00,142.83470153808594,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-25 00:00:00+00:00,2019-11-25 00:00:00+00:00,146.47653198242188,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-26 00:00:00+00:00,2019-11-26 00:00:00+00:00,148.96507263183594,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-27 00:00:00+00:00,2019-11-27 00:00:00+00:00,153.01055908203125,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-28 00:00:00+00:00,2019-11-28 00:00:00+00:00,151.7175750732422,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-29 00:00:00+00:00,2019-11-29 00:00:00+00:00,155.3041534423828,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-11-30 00:00:00+00:00,2019-11-30 00:00:00+00:00,152.53968811035156,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,151.18572998046875,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-02 00:00:00+00:00,2019-12-02 00:00:00+00:00,149.0591583251953,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-03 00:00:00+00:00,2019-12-03 00:00:00+00:00,147.9564208984375,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-04 00:00:00+00:00,2019-12-04 00:00:00+00:00,146.74774169921875,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-05 00:00:00+00:00,2019-12-05 00:00:00+00:00,149.24899291992188,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-06 00:00:00+00:00,2019-12-06 00:00:00+00:00,149.19444274902344,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-07 00:00:00+00:00,2019-12-07 00:00:00+00:00,148.76815795898438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-08 00:00:00+00:00,2019-12-08 00:00:00+00:00,151.2647247314453,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-09 00:00:00+00:00,2019-12-09 00:00:00+00:00,148.2251739501953,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-10 00:00:00+00:00,2019-12-10 00:00:00+00:00,146.2670440673828,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-11 00:00:00+00:00,2019-12-11 00:00:00+00:00,143.60800170898438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-12 00:00:00+00:00,2019-12-12 00:00:00+00:00,145.60400390625,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-13 00:00:00+00:00,2019-12-13 00:00:00+00:00,144.9447479248047,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-14 00:00:00+00:00,2019-12-14 00:00:00+00:00,142.86923217773438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-15 00:00:00+00:00,2019-12-15 00:00:00+00:00,143.114990234375,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-16 00:00:00+00:00,2019-12-16 00:00:00+00:00,133.61402893066406,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-17 00:00:00+00:00,2019-12-17 00:00:00+00:00,122.60388946533203,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-18 00:00:00+00:00,2019-12-18 00:00:00+00:00,133.09219360351562,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-19 00:00:00+00:00,2019-12-19 00:00:00+00:00,129.32113647460938,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-20 00:00:00+00:00,2019-12-20 00:00:00+00:00,129.06605529785156,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-21 00:00:00+00:00,2019-12-21 00:00:00+00:00,128.13095092773438,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-22 00:00:00+00:00,2019-12-22 00:00:00+00:00,132.3725128173828,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-23 00:00:00+00:00,2019-12-23 00:00:00+00:00,128.6140899658203,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-24 00:00:00+00:00,2019-12-24 00:00:00+00:00,129.0638885498047,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-25 00:00:00+00:00,2019-12-25 00:00:00+00:00,126.45463562011719,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-26 00:00:00+00:00,2019-12-26 00:00:00+00:00,126.36122131347656,0.0,0.0,100086.91720581055,1.0,100086.91720581055
2019-12-27 00:00:00+00:00,2019-12-27 00:00:00+00:00,127.21460723876953,0.0,0.0,100086.91720581055,1.0,100086.91720581055
